id,name,episode,agent,start_time,end_time,kill,dead
5,enemy,0,defensive,2022-11-18 13:38:52.270051,2022-11-18 13:39:52.279183,45.0,0
5,enemy,1,aggressive,2022-11-18 13:39:52.308181,2022-11-18 13:40:21.905905,6.0,1
5,enemy,2,aimer,2022-11-18 13:40:21.940905,2022-11-18 13:40:54.152428,19.0,1
5,enemy,3,hider,2022-11-18 13:40:54.185421,2022-11-18 13:41:29.081561,10.0,1
5,enemy,4,runner,2022-11-18 13:41:29.116563,2022-11-18 13:41:45.362049,3.0,1
5,enemy,5,defensive,2022-11-18 13:41:45.393045,2022-11-18 13:42:45.419220,41.0,0
5,enemy,6,aggressive,2022-11-18 13:42:45.454247,2022-11-18 13:43:45.462597,48.0,0
5,enemy,7,aimer,2022-11-18 13:43:45.497597,2022-11-18 13:43:52.739024,1.0,1
5,enemy,8,hider,2022-11-18 13:43:52.774016,2022-11-18 13:44:04.996350,3.0,1
5,enemy,9,runner,2022-11-18 13:44:05.031351,2022-11-18 13:44:15.417094,1.0,1
6,enemy,0,defensive,2022-11-18 13:44:15.452093,2022-11-18 13:45:15.466023,42.0,0
6,enemy,1,aggressive,2022-11-18 13:45:15.501023,2022-11-18 13:45:45.116989,22.0,1
6,enemy,2,aimer,2022-11-18 13:45:45.149987,2022-11-18 13:46:10.240942,17.0,1
6,enemy,3,hider,2022-11-18 13:46:10.284936,2022-11-18 13:47:10.291943,0.0,0
6,enemy,4,runner,2022-11-18 13:47:10.321942,2022-11-18 13:47:54.832627,19.0,1
6,enemy,5,defensive,2022-11-18 13:47:54.863627,2022-11-18 13:48:54.884816,39.0,0
6,enemy,6,aggressive,2022-11-18 13:48:54.919822,2022-11-18 13:49:54.933433,41.0,0
6,enemy,7,aimer,2022-11-18 13:49:54.968431,2022-11-18 13:50:15.501390,15.0,1
6,enemy,8,hider,2022-11-18 13:50:15.535383,2022-11-18 13:51:15.561216,0.0,0
6,enemy,9,runner,2022-11-18 13:51:15.594218,2022-11-18 13:51:28.539557,3.0,1
7,enemy,0,defensive,2022-11-18 13:51:28.571552,2022-11-18 13:52:28.583674,41.0,0
7,enemy,1,aggressive,2022-11-18 13:52:28.617673,2022-11-18 13:53:02.610817,13.0,1
7,enemy,2,aimer,2022-11-18 13:53:02.645820,2022-11-18 13:53:23.211279,8.0,1
7,enemy,3,hider,2022-11-18 13:53:23.242280,2022-11-18 13:53:37.126748,2.0,1
7,enemy,4,runner,2022-11-18 13:53:37.161742,2022-11-18 13:54:12.801664,14.0,1
7,enemy,5,defensive,2022-11-18 13:54:12.833670,2022-11-18 13:55:12.834336,44.0,0
7,enemy,6,aggressive,2022-11-18 13:55:12.869066,2022-11-18 13:55:54.846747,35.0,1
7,enemy,7,aimer,2022-11-18 13:55:54.882748,2022-11-18 13:56:33.632834,21.0,1
7,enemy,8,hider,2022-11-18 13:56:33.666826,2022-11-18 13:57:33.697223,0.0,0
7,enemy,9,runner,2022-11-18 13:57:33.731221,2022-11-18 13:57:43.611842,3.0,1
8,enemy,0,defensive,2022-11-18 13:57:43.644843,2022-11-18 13:58:10.847542,12.0,1
8,enemy,1,aggressive,2022-11-18 13:58:10.882544,2022-11-18 13:58:44.564574,13.0,1
8,enemy,2,aimer,2022-11-18 13:58:44.599573,2022-11-18 13:59:22.475047,30.0,1
8,enemy,3,hider,2022-11-18 13:59:22.512048,2022-11-18 13:59:29.935879,3.0,1
8,enemy,4,runner,2022-11-18 13:59:29.966870,2022-11-18 13:59:36.745557,0.0,1
8,enemy,5,defensive,2022-11-18 13:59:36.779552,2022-11-18 14:00:36.784627,38.0,0
8,enemy,6,aggressive,2022-11-18 14:00:36.820627,2022-11-18 14:01:02.120540,5.0,1
8,enemy,7,aimer,2022-11-18 14:01:02.155547,2022-11-18 14:01:39.285979,18.0,1
8,enemy,8,hider,2022-11-18 14:01:39.321946,2022-11-18 14:02:21.549940,18.0,1
8,enemy,9,runner,2022-11-18 14:02:21.585933,2022-11-18 14:02:49.397446,5.0,1
9,enemy,0,defensive,2022-11-18 14:02:49.432436,2022-11-18 14:03:38.551956,30.0,1
9,enemy,1,aggressive,2022-11-18 14:03:38.588953,2022-11-18 14:04:38.599664,41.0,0
9,enemy,2,aimer,2022-11-18 14:04:38.634663,2022-11-18 14:04:59.305045,7.0,1
9,enemy,3,hider,2022-11-18 14:04:59.339632,2022-11-18 14:05:22.907339,2.0,1
9,enemy,4,runner,2022-11-18 14:05:22.935339,2022-11-18 14:05:29.650589,1.0,1
9,enemy,5,defensive,2022-11-18 14:05:29.684589,2022-11-18 14:06:29.700697,39.0,0
9,enemy,6,aggressive,2022-11-18 14:06:29.736691,2022-11-18 14:07:29.747981,41.0,0
9,enemy,7,aimer,2022-11-18 14:07:29.781984,2022-11-18 14:08:05.768268,16.0,1
9,enemy,8,hider,2022-11-18 14:08:05.802260,2022-11-18 14:09:05.810132,0.0,0
9,enemy,9,runner,2022-11-18 14:09:05.840131,2022-11-18 14:09:18.707913,2.0,1
