id,name,episode,agent,start_time,end_time,kill,dead
0,enemy,0,defensive,2022-11-18 13:08:36.192576,2022-11-18 13:09:36.199210,35.0,0
0,enemy,1,aggressive,2022-11-18 13:09:36.235218,2022-11-18 13:09:48.253210,4.0,1
0,enemy,2,aimer,2022-11-18 13:09:48.285211,2022-11-18 13:10:08.815497,8.0,1
0,enemy,3,hider,2022-11-18 13:10:08.850498,2022-11-18 13:10:24.116808,8.0,1
0,enemy,4,runner,2022-11-18 13:10:24.152806,2022-11-18 13:10:47.933368,5.0,1
0,enemy,5,defensive,2022-11-18 13:10:47.966362,2022-11-18 13:11:47.981474,57.0,0
0,enemy,6,aggressive,2022-11-18 13:11:48.019473,2022-11-18 13:12:48.023439,37.0,0
0,enemy,7,aimer,2022-11-18 13:12:48.062439,2022-11-18 13:12:57.916701,4.0,1
0,enemy,8,hider,2022-11-18 13:12:57.947701,2022-11-18 13:13:57.953632,0.0,0
0,enemy,9,runner,2022-11-18 13:13:57.988635,2022-11-18 13:14:10.697157,2.0,1
1,enemy,0,defensive,2022-11-18 13:14:10.728158,2022-11-18 13:14:25.360601,6.0,1
1,enemy,1,aggressive,2022-11-18 13:14:25.393601,2022-11-18 13:14:33.531789,3.0,1
1,enemy,2,aimer,2022-11-18 13:14:33.563789,2022-11-18 13:15:10.797629,16.0,1
1,enemy,3,hider,2022-11-18 13:15:10.830622,2022-11-18 13:15:31.512059,5.0,1
1,enemy,4,runner,2022-11-18 13:15:31.543059,2022-11-18 13:15:40.777649,0.0,1
1,enemy,5,defensive,2022-11-18 13:15:40.810619,2022-11-18 13:16:40.818186,41.0,0
1,enemy,6,aggressive,2022-11-18 13:16:40.848469,2022-11-18 13:17:40.862223,41.0,0
1,enemy,7,aimer,2022-11-18 13:17:40.896221,2022-11-18 13:17:51.423342,2.0,1
1,enemy,8,hider,2022-11-18 13:17:51.455343,2022-11-18 13:18:51.472630,0.0,0
1,enemy,9,runner,2022-11-18 13:18:51.502630,2022-11-18 13:19:07.545926,2.0,1
2,enemy,0,defensive,2022-11-18 13:19:07.577926,2022-11-18 13:19:31.171016,17.0,1
2,enemy,1,aggressive,2022-11-18 13:19:31.204016,2022-11-18 13:20:01.005795,10.0,1
2,enemy,2,aimer,2022-11-18 13:20:01.039796,2022-11-18 13:20:36.864460,15.0,1
2,enemy,3,hider,2022-11-18 13:20:36.898460,2022-11-18 13:20:55.892458,5.0,1
2,enemy,4,runner,2022-11-18 13:20:55.923459,2022-11-18 13:21:55.937556,34.0,0
2,enemy,5,defensive,2022-11-18 13:21:55.973556,2022-11-18 13:22:55.983923,41.0,0
2,enemy,6,aggressive,2022-11-18 13:22:56.017923,2022-11-18 13:23:23.869269,9.0,1
2,enemy,7,aimer,2022-11-18 13:23:23.921257,2022-11-18 13:23:50.043712,10.0,1
2,enemy,8,hider,2022-11-18 13:23:50.075443,2022-11-18 13:24:19.789942,14.0,1
2,enemy,9,runner,2022-11-18 13:24:19.825935,2022-11-18 13:24:35.499278,5.0,1
3,enemy,0,defensive,2022-11-18 13:24:35.530269,2022-11-18 13:25:35.547478,40.0,0
3,enemy,1,aggressive,2022-11-18 13:25:35.574478,2022-11-18 13:26:10.377776,14.0,1
3,enemy,2,aimer,2022-11-18 13:26:10.409777,2022-11-18 13:26:21.021816,5.0,1
3,enemy,3,hider,2022-11-18 13:26:21.055050,2022-11-18 13:27:21.056540,0.0,0
3,enemy,4,runner,2022-11-18 13:27:21.089540,2022-11-18 13:27:31.236587,1.0,1
3,enemy,5,defensive,2022-11-18 13:27:31.270587,2022-11-18 13:28:05.420085,9.0,1
3,enemy,6,aggressive,2022-11-18 13:28:05.456083,2022-11-18 13:28:22.906050,7.0,1
3,enemy,7,aimer,2022-11-18 13:28:22.939051,2022-11-18 13:28:39.125385,3.0,1
3,enemy,8,hider,2022-11-18 13:28:39.159384,2022-11-18 13:29:06.878505,7.0,1
3,enemy,9,runner,2022-11-18 13:29:06.915353,2022-11-18 13:29:18.837921,1.0,1
4,enemy,0,defensive,2022-11-18 13:29:18.869912,2022-11-18 13:30:18.877413,44.0,0
4,enemy,1,aggressive,2022-11-18 13:30:18.915200,2022-11-18 13:30:41.193870,7.0,1
4,enemy,2,aimer,2022-11-18 13:30:41.226868,2022-11-18 13:31:18.709369,18.0,1
4,enemy,3,hider,2022-11-18 13:31:18.747360,2022-11-18 13:32:18.774605,0.0,0
4,enemy,4,runner,2022-11-18 13:32:18.808605,2022-11-18 13:32:29.952609,2.0,1
4,enemy,5,defensive,2022-11-18 13:32:29.984580,2022-11-18 13:33:30.014358,42.0,0
4,enemy,6,aggressive,2022-11-18 13:33:30.048358,2022-11-18 13:33:59.335025,10.0,1
4,enemy,7,aimer,2022-11-18 13:33:59.369037,2022-11-18 13:34:35.815024,18.0,1
4,enemy,8,hider,2022-11-18 13:34:35.848019,2022-11-18 13:34:55.316442,3.0,1
4,enemy,9,runner,2022-11-18 13:34:55.348444,2022-11-18 13:35:02.022895,1.0,1
5,enemy,0,defensive,2022-11-18 13:35:02.052899,2022-11-18 13:36:02.066949,37.0,0
5,enemy,1,aggressive,2022-11-18 13:36:02.102951,2022-11-18 13:37:02.106425,58.0,0
5,enemy,2,aimer,2022-11-18 13:37:02.140423,2022-11-18 13:37:14.470192,8.0,1
5,enemy,3,hider,2022-11-18 13:37:14.503194,2022-11-18 13:38:01.812390,10.0,1
5,enemy,4,runner,2022-11-18 13:38:01.847391,2022-11-18 13:38:15.925281,1.0,1
5,enemy,5,defensive,2022-11-18 13:38:15.958282,2022-11-18 13:39:15.966691,53.0,0
5,enemy,6,aggressive,2022-11-18 13:39:15.998691,2022-11-18 13:40:16.027905,42.0,0
5,enemy,7,aimer,2022-11-18 13:40:16.058905,2022-11-18 13:40:55.792466,28.0,1
5,enemy,8,hider,2022-11-18 13:40:55.828459,2022-11-18 13:41:16.712033,4.0,1
5,enemy,9,runner,2022-11-18 13:41:16.746033,2022-11-18 13:41:30.567521,5.0,1
6,enemy,0,defensive,2022-11-18 13:41:30.598521,2022-11-18 13:42:30.602520,49.0,0
6,enemy,1,aggressive,2022-11-18 13:42:30.636520,2022-11-18 13:43:08.052583,18.0,1
6,enemy,2,aimer,2022-11-18 13:43:08.086093,2022-11-18 13:43:17.414220,3.0,1
6,enemy,3,hider,2022-11-18 13:43:17.445255,2022-11-18 13:44:17.448831,0.0,0
6,enemy,4,runner,2022-11-18 13:44:17.480848,2022-11-18 13:44:33.333614,4.0,1
6,enemy,5,defensive,2022-11-18 13:44:33.365607,2022-11-18 13:45:33.371695,41.0,0
6,enemy,6,aggressive,2022-11-18 13:45:33.412107,2022-11-18 13:46:33.427752,41.0,0
6,enemy,7,aimer,2022-11-18 13:46:33.473744,2022-11-18 13:46:53.818178,17.0,1
6,enemy,8,hider,2022-11-18 13:46:53.848178,2022-11-18 13:47:53.864613,0.0,0
6,enemy,9,runner,2022-11-18 13:47:53.898623,2022-11-18 13:48:03.854831,1.0,1
7,enemy,0,defensive,2022-11-18 13:48:03.889832,2022-11-18 13:49:03.899546,41.0,0
7,enemy,1,aggressive,2022-11-18 13:49:03.932544,2022-11-18 13:49:28.604162,18.0,1
7,enemy,2,aimer,2022-11-18 13:49:28.637163,2022-11-18 13:50:04.885584,18.0,1
7,enemy,3,hider,2022-11-18 13:50:04.918584,2022-11-18 13:51:04.940215,0.0,0
7,enemy,4,runner,2022-11-18 13:51:04.970216,2022-11-18 13:51:30.849552,13.0,1
7,enemy,5,defensive,2022-11-18 13:51:30.881552,2022-11-18 13:51:42.982071,2.0,1
7,enemy,6,aggressive,2022-11-18 13:51:43.015070,2022-11-18 13:52:43.018679,46.0,0
7,enemy,7,aimer,2022-11-18 13:52:43.055677,2022-11-18 13:52:57.283073,3.0,1
7,enemy,8,hider,2022-11-18 13:52:57.316076,2022-11-18 13:53:20.409014,6.0,1
7,enemy,9,runner,2022-11-18 13:53:20.444016,2022-11-18 13:53:29.148698,2.0,1
8,enemy,0,defensive,2022-11-18 13:53:29.184700,2022-11-18 13:54:29.197072,42.0,0
8,enemy,1,aggressive,2022-11-18 13:54:29.232073,2022-11-18 13:54:40.640606,2.0,1
8,enemy,2,aimer,2022-11-18 13:54:40.676605,2022-11-18 13:55:03.242670,19.0,1
8,enemy,3,hider,2022-11-18 13:55:03.276669,2022-11-18 13:56:03.283404,0.0,0
8,enemy,4,runner,2022-11-18 13:56:03.319404,2022-11-18 13:56:08.112302,0.0,1
8,enemy,5,defensive,2022-11-18 13:56:08.142363,2022-11-18 13:57:08.148578,41.0,0
8,enemy,6,aggressive,2022-11-18 13:57:08.180578,2022-11-18 13:58:08.201500,37.0,0
8,enemy,7,aimer,2022-11-18 13:58:08.237499,2022-11-18 13:58:40.948698,23.0,1
8,enemy,8,hider,2022-11-18 13:58:41.001710,2022-11-18 13:59:15.472621,12.0,1
8,enemy,9,runner,2022-11-18 13:59:15.508941,2022-11-18 13:59:32.252213,1.0,1
9,enemy,0,defensive,2022-11-18 13:59:32.287208,2022-11-18 14:00:07.896805,34.0,1
9,enemy,1,aggressive,2022-11-18 14:00:07.926802,2022-11-18 14:00:46.739715,27.0,1
9,enemy,2,aimer,2022-11-18 14:00:46.772716,2022-11-18 14:01:15.495588,11.0,1
9,enemy,3,hider,2022-11-18 14:01:15.529587,2022-11-18 14:02:15.543636,0.0,0
9,enemy,4,runner,2022-11-18 14:02:15.577636,2022-11-18 14:02:22.584454,1.0,1
9,enemy,5,defensive,2022-11-18 14:02:22.619453,2022-11-18 14:03:22.636203,41.0,0
9,enemy,6,aggressive,2022-11-18 14:03:22.668202,2022-11-18 14:04:22.673515,50.0,0
9,enemy,7,aimer,2022-11-18 14:04:22.705518,2022-11-18 14:04:46.776468,17.0,1
9,enemy,8,hider,2022-11-18 14:04:46.811469,2022-11-18 14:05:10.140582,5.0,1
9,enemy,9,runner,2022-11-18 14:05:10.172572,2022-11-18 14:05:23.671339,3.0,1
