id,name,episode,agent,start_time,end_time,kill,dead
2,enemy,9,runner,2022-11-18 13:27:39.457009,2022-11-18 13:27:48.902092,1.0,1
3,enemy,0,defensive,2022-11-18 13:27:48.934090,2022-11-18 13:28:48.945397,41.0,0
3,enemy,1,aggressive,2022-11-18 13:28:48.978394,2022-11-18 13:29:07.159354,6.0,1
3,enemy,2,aimer,2022-11-18 13:29:07.191353,2022-11-18 13:29:20.506544,0.0,1
3,enemy,3,hider,2022-11-18 13:29:20.540544,2022-11-18 13:29:41.552701,15.0,1
3,enemy,4,runner,2022-11-18 13:29:41.586391,2022-11-18 13:29:52.085708,5.0,1
3,enemy,5,defensive,2022-11-18 13:29:52.119703,2022-11-18 13:30:52.139625,47.0,0
3,enemy,6,aggressive,2022-11-18 13:30:52.173625,2022-11-18 13:31:44.297358,32.0,1
3,enemy,7,aimer,2022-11-18 13:31:44.330359,2022-11-18 13:32:06.989374,9.0,1
3,enemy,8,hider,2022-11-18 13:32:07.021372,2022-11-18 13:32:25.911594,4.0,1
3,enemy,9,runner,2022-11-18 13:32:25.945594,2022-11-18 13:32:50.603353,5.0,1
4,enemy,0,defensive,2022-11-18 13:32:50.641347,2022-11-18 13:32:57.803735,2.0,1
4,enemy,1,aggressive,2022-11-18 13:32:57.836735,2022-11-18 13:33:31.693870,23.0,1
4,enemy,2,aimer,2022-11-18 13:33:31.723871,2022-11-18 13:33:54.407358,18.0,1
4,enemy,3,hider,2022-11-18 13:33:54.441359,2022-11-18 13:34:12.536665,4.0,1
4,enemy,4,runner,2022-11-18 13:34:12.571665,2022-11-18 13:34:25.699906,1.0,1
4,enemy,5,defensive,2022-11-18 13:34:25.733907,2022-11-18 13:35:25.755048,41.0,0
4,enemy,6,aggressive,2022-11-18 13:35:25.793047,2022-11-18 13:36:02.301951,19.0,1
4,enemy,7,aimer,2022-11-18 13:36:02.336950,2022-11-18 13:36:20.580911,11.0,1
4,enemy,8,hider,2022-11-18 13:36:20.613912,2022-11-18 13:36:45.495298,2.0,1
4,enemy,9,runner,2022-11-18 13:36:45.528269,2022-11-18 13:37:08.352721,4.0,1
5,enemy,0,defensive,2022-11-18 13:37:08.385723,2022-11-18 13:38:08.401401,53.0,0
5,enemy,1,aggressive,2022-11-18 13:38:08.435400,2022-11-18 13:39:08.462042,42.0,0
5,enemy,2,aimer,2022-11-18 13:39:08.497043,2022-11-18 13:39:41.940019,14.0,1
5,enemy,3,hider,2022-11-18 13:39:41.974018,2022-11-18 13:40:41.989906,0.0,0
5,enemy,4,runner,2022-11-18 13:40:42.023905,2022-11-18 13:41:19.653191,18.0,1
5,enemy,5,defensive,2022-11-18 13:41:19.688183,2022-11-18 13:42:19.702895,41.0,0
5,enemy,6,aggressive,2022-11-18 13:42:19.736895,2022-11-18 13:43:19.740179,41.0,0
5,enemy,7,aimer,2022-11-18 13:43:19.773179,2022-11-18 13:43:57.072634,18.0,1
5,enemy,8,hider,2022-11-18 13:43:57.106624,2022-11-18 13:44:21.866137,8.0,1
5,enemy,9,runner,2022-11-18 13:44:21.900136,2022-11-18 13:44:40.393607,3.0,1
6,enemy,0,defensive,2022-11-18 13:44:40.425608,2022-11-18 13:44:44.778063,0.0,1
6,enemy,1,aggressive,2022-11-18 13:44:44.811161,2022-11-18 13:45:18.598162,13.0,1
6,enemy,2,aimer,2022-11-18 13:45:18.636161,2022-11-18 13:45:44.261927,10.0,1
6,enemy,3,hider,2022-11-18 13:45:44.295918,2022-11-18 13:45:53.400456,2.0,1
6,enemy,4,runner,2022-11-18 13:45:53.441459,2022-11-18 13:46:12.625175,9.0,1
6,enemy,5,defensive,2022-11-18 13:46:12.658167,2022-11-18 13:47:12.660544,56.0,0
6,enemy,6,aggressive,2022-11-18 13:47:12.693542,2022-11-18 13:48:12.706503,41.0,0
6,enemy,7,aimer,2022-11-18 13:48:12.739504,2022-11-18 13:48:40.011278,8.0,1
6,enemy,8,hider,2022-11-18 13:48:40.044273,2022-11-18 13:48:49.232816,3.0,1
6,enemy,9,runner,2022-11-18 13:48:49.263816,2022-11-18 13:49:49.287858,37.0,0
7,enemy,0,defensive,2022-11-18 13:49:49.323858,2022-11-18 13:50:02.400440,1.0,1
7,enemy,1,aggressive,2022-11-18 13:50:02.436583,2022-11-18 13:51:02.442223,51.0,0
7,enemy,2,aimer,2022-11-18 13:51:02.475217,2022-11-18 13:51:33.053611,21.0,1
7,enemy,3,hider,2022-11-18 13:51:33.113601,2022-11-18 13:51:47.814350,3.0,1
7,enemy,4,runner,2022-11-18 13:51:47.846347,2022-11-18 13:52:13.507148,7.0,1
7,enemy,5,defensive,2022-11-18 13:52:13.542143,2022-11-18 13:53:13.560981,41.0,0
7,enemy,6,aggressive,2022-11-18 13:53:13.595979,2022-11-18 13:53:43.068028,23.0,1
7,enemy,7,aimer,2022-11-18 13:53:43.101027,2022-11-18 13:54:06.513025,10.0,1
7,enemy,8,hider,2022-11-18 13:54:06.547027,2022-11-18 13:54:35.211096,7.0,1
7,enemy,9,runner,2022-11-18 13:54:35.247100,2022-11-18 13:54:40.042450,0.0,1
8,enemy,0,defensive,2022-11-18 13:54:40.069449,2022-11-18 13:55:40.084132,59.0,0
8,enemy,1,aggressive,2022-11-18 13:55:40.118671,2022-11-18 13:55:56.464781,2.0,1
8,enemy,2,aimer,2022-11-18 13:55:56.495781,2022-11-18 13:56:32.811649,14.0,1
8,enemy,3,hider,2022-11-18 13:56:32.847643,2022-11-18 13:56:39.802721,2.0,1
8,enemy,4,runner,2022-11-18 13:56:39.834565,2022-11-18 13:57:04.837744,11.0,1
8,enemy,5,defensive,2022-11-18 13:57:04.871737,2022-11-18 13:58:04.895491,60.0,0
8,enemy,6,aggressive,2022-11-18 13:58:04.928492,2022-11-18 13:58:15.333765,2.0,1
8,enemy,7,aimer,2022-11-18 13:58:15.367765,2022-11-18 13:58:47.176729,22.0,1
8,enemy,8,hider,2022-11-18 13:58:47.210720,2022-11-18 13:58:58.241695,2.0,1
8,enemy,9,runner,2022-11-18 13:58:58.275695,2022-11-18 13:59:23.536661,7.0,1
9,enemy,0,defensive,2022-11-18 13:59:23.572661,2022-11-18 13:59:38.744888,8.0,1
9,enemy,1,aggressive,2022-11-18 13:59:38.775888,2022-11-18 13:59:44.937907,2.0,1
9,enemy,2,aimer,2022-11-18 13:59:44.968906,2022-11-18 14:00:22.315671,17.0,1
9,enemy,3,hider,2022-11-18 14:00:22.351672,2022-11-18 14:00:49.621671,8.0,1
9,enemy,4,runner,2022-11-18 14:00:49.655664,2022-11-18 14:01:22.653109,13.0,1
9,enemy,5,defensive,2022-11-18 14:01:22.686103,2022-11-18 14:02:22.694454,62.0,0
9,enemy,6,aggressive,2022-11-18 14:02:22.729454,2022-11-18 14:03:06.319502,28.0,1
9,enemy,7,aimer,2022-11-18 14:03:06.353500,2022-11-18 14:03:18.912641,2.0,1
9,enemy,8,hider,2022-11-18 14:03:18.943643,2022-11-18 14:03:40.574514,12.0,1
9,enemy,9,runner,2022-11-18 14:03:40.604508,2022-11-18 14:04:05.026400,24.0,1
