id,name,episode,agent,start_time,end_time,kill,dead
0,enemy,0,defensive,2022-11-18 13:08:33.053578,2022-11-18 13:09:33.069211,35.0,0
0,enemy,1,aggressive,2022-11-18 13:09:33.107210,2022-11-18 13:10:33.114362,40.0,0
0,enemy,2,aimer,2022-11-18 13:10:33.149360,2022-11-18 13:11:09.243833,17.0,1
0,enemy,3,hider,2022-11-18 13:11:09.279834,2022-11-18 13:12:09.293529,0.0,0
0,enemy,4,runner,2022-11-18 13:12:09.323529,2022-11-18 13:12:27.795745,5.0,1
0,enemy,5,defensive,2022-11-18 13:12:27.845747,2022-11-18 13:13:27.851400,35.0,0
0,enemy,6,aggressive,2022-11-18 13:13:27.888401,2022-11-18 13:14:27.895079,42.0,0
0,enemy,7,aimer,2022-11-18 13:14:27.927079,2022-11-18 13:15:06.671658,16.0,1
0,enemy,8,hider,2022-11-18 13:15:06.704622,2022-11-18 13:15:31.016066,7.0,1
0,enemy,9,runner,2022-11-18 13:15:31.049061,2022-11-18 13:15:53.970645,7.0,1
1,enemy,0,defensive,2022-11-18 13:15:54.009645,2022-11-18 13:16:54.011546,39.0,0
1,enemy,1,aggressive,2022-11-18 13:16:54.048548,2022-11-18 13:17:12.429760,13.0,1
1,enemy,2,aimer,2022-11-18 13:17:12.465762,2022-11-18 13:17:22.888759,6.0,1
1,enemy,3,hider,2022-11-18 13:17:22.925761,2022-11-18 13:17:39.354221,6.0,1
1,enemy,4,runner,2022-11-18 13:17:39.387221,2022-11-18 13:18:01.821597,5.0,1
1,enemy,5,defensive,2022-11-18 13:18:01.860588,2022-11-18 13:19:01.871665,42.0,0
1,enemy,6,aggressive,2022-11-18 13:19:01.905666,2022-11-18 13:19:51.876057,28.0,1
1,enemy,7,aimer,2022-11-18 13:19:51.911057,2022-11-18 13:20:26.723595,13.0,1
1,enemy,8,hider,2022-11-18 13:20:26.761586,2022-11-18 13:20:44.458055,4.0,1
1,enemy,9,runner,2022-11-18 13:20:44.491007,2022-11-18 13:21:02.347503,9.0,1
2,enemy,0,defensive,2022-11-18 13:21:02.384497,2022-11-18 13:22:02.393683,41.0,0
2,enemy,1,aggressive,2022-11-18 13:22:02.431682,2022-11-18 13:22:54.963661,31.0,1
2,enemy,2,aimer,2022-11-18 13:22:55.000662,2022-11-18 13:23:12.771061,12.0,1
2,enemy,3,hider,2022-11-18 13:23:12.804054,2022-11-18 13:24:12.806209,0.0,0
2,enemy,4,runner,2022-11-18 13:24:12.841208,2022-11-18 13:24:32.888257,2.0,1
2,enemy,5,defensive,2022-11-18 13:24:32.921259,2022-11-18 13:25:32.921951,49.0,0
2,enemy,6,aggressive,2022-11-18 13:25:32.956949,2022-11-18 13:26:32.964370,41.0,0
