id,name,episode,agent,start_time,end_time,kill,dead
5,enemy,6,aggressive,2022-11-18 13:40:53.251324,2022-11-18 13:40:58.942369,0.0,1
5,enemy,7,aimer,2022-11-18 13:40:58.974368,2022-11-18 13:41:28.878570,11.0,1
5,enemy,8,hider,2022-11-18 13:41:28.913562,2022-11-18 13:41:52.818768,7.0,1
5,enemy,9,runner,2022-11-18 13:41:52.853768,2022-11-18 13:42:07.187240,3.0,1
6,enemy,0,defensive,2022-11-18 13:42:07.218218,2022-11-18 13:43:07.232306,40.0,0
6,enemy,1,aggressive,2022-11-18 13:43:07.263305,2022-11-18 13:43:17.927267,3.0,1
6,enemy,2,aimer,2022-11-18 13:43:17.960267,2022-11-18 13:43:32.585293,6.0,1
6,enemy,3,hider,2022-11-18 13:43:32.620293,2022-11-18 13:44:32.639992,0.0,0
6,enemy,4,runner,2022-11-18 13:44:32.676991,2022-11-18 13:44:47.526780,4.0,1
6,enemy,5,defensive,2022-11-18 13:44:47.559780,2022-11-18 13:45:47.561205,41.0,0
6,enemy,6,aggressive,2022-11-18 13:45:47.594205,2022-11-18 13:46:47.596422,41.0,0
6,enemy,7,aimer,2022-11-18 13:46:47.650451,2022-11-18 13:47:14.292650,19.0,1
6,enemy,8,hider,2022-11-18 13:47:14.322647,2022-11-18 13:47:34.374611,5.0,1
6,enemy,9,runner,2022-11-18 13:47:34.410631,2022-11-18 13:47:56.527635,7.0,1
7,enemy,0,defensive,2022-11-18 13:47:56.559628,2022-11-18 13:48:56.568032,39.0,0
7,enemy,1,aggressive,2022-11-18 13:48:56.601033,2022-11-18 13:49:41.291223,35.0,1
7,enemy,2,aimer,2022-11-18 13:49:41.327225,2022-11-18 13:50:08.529834,13.0,1
7,enemy,3,hider,2022-11-18 13:50:08.563835,2022-11-18 13:50:43.908510,11.0,1
7,enemy,4,runner,2022-11-18 13:50:43.942480,2022-11-18 13:51:08.991215,8.0,1
7,enemy,5,defensive,2022-11-18 13:51:09.022215,2022-11-18 13:52:09.029574,40.0,0
7,enemy,6,aggressive,2022-11-18 13:52:09.063573,2022-11-18 13:53:09.069097,45.0,0
7,enemy,7,aimer,2022-11-18 13:53:09.106095,2022-11-18 13:53:46.844692,18.0,1
7,enemy,8,hider,2022-11-18 13:53:46.880685,2022-11-18 13:54:10.433307,5.0,1
7,enemy,9,runner,2022-11-18 13:54:10.466310,2022-11-18 13:54:45.868827,19.0,1
8,enemy,0,defensive,2022-11-18 13:54:45.903818,2022-11-18 13:55:45.904783,42.0,0
8,enemy,1,aggressive,2022-11-18 13:55:45.941121,2022-11-18 13:56:41.421805,32.0,1
8,enemy,2,aimer,2022-11-18 13:56:41.454936,2022-11-18 13:57:11.492062,18.0,1
8,enemy,3,hider,2022-11-18 13:57:11.524032,2022-11-18 13:57:24.103909,2.0,1
8,enemy,4,runner,2022-11-18 13:57:24.137900,2022-11-18 13:57:52.878641,6.0,1
8,enemy,5,defensive,2022-11-18 13:57:52.914631,2022-11-18 13:58:52.928477,51.0,0
8,enemy,6,aggressive,2022-11-18 13:58:52.962486,2022-11-18 13:59:47.660915,39.0,1
8,enemy,7,aimer,2022-11-18 13:59:47.694921,2022-11-18 14:00:40.552935,31.0,1
8,enemy,8,hider,2022-11-18 14:00:40.584927,2022-11-18 14:01:08.105544,7.0,1
8,enemy,9,runner,2022-11-18 14:01:08.137542,2022-11-18 14:01:46.878433,11.0,1
9,enemy,0,defensive,2022-11-18 14:01:46.912424,2022-11-18 14:02:46.925423,41.0,0
9,enemy,1,aggressive,2022-11-18 14:02:46.960423,2022-11-18 14:03:11.132337,4.0,1
9,enemy,2,aimer,2022-11-18 14:03:11.166334,2022-11-18 14:03:38.833466,11.0,1
9,enemy,3,hider,2022-11-18 14:03:38.869475,2022-11-18 14:03:48.859519,3.0,1
9,enemy,4,runner,2022-11-18 14:03:48.894520,2022-11-18 14:04:06.050444,0.0,1
9,enemy,5,defensive,2022-11-18 14:04:06.086415,2022-11-18 14:05:06.092372,48.0,0
9,enemy,6,aggressive,2022-11-18 14:05:06.126372,2022-11-18 14:05:42.945559,15.0,1
9,enemy,7,aimer,2022-11-18 14:05:42.976552,2022-11-18 14:06:17.344700,22.0,1
9,enemy,8,hider,2022-11-18 14:06:17.380692,2022-11-18 14:07:17.389770,0.0,0
9,enemy,9,runner,2022-11-18 14:07:17.427768,2022-11-18 14:07:29.281991,3.0,1
